date,code,borough,value
1995-01-01,E09000001,City of London,91448.98487
1995-02-01,E09000001,City of London,82202.77314
1995-03-01,E09000001,City of London,79120.70256
1995-04-01,E09000001,City of London,77101.20804
1995-05-01,E09000001,City of London,84409.14932
1995-06-01,E09000001,City of London,94900.51244
1995-07-01,E09000001,City of London,110128.0423
1995-08-01,E09000001,City of London,112329.4376
1995-09-01,E09000001,City of London,104473.1096
1995-10-01,E09000001,City of London,108038.1181
1995-11-01,E09000001,City of London,117635.614
1995-12-01,E09000001,City of London,127232.4459
1996-01-01,E09000001,City of London,108998.6449
1996-02-01,E09000001,City of London,93356.69814
1996-03-01,E09000001,City of London,93706.70087
1996-04-01,E09000001,City of London,120542.7871
1996-05-01,E09000001,City of London,112050.079
1996-06-01,E09000001,City of London,114226.1868
1996-07-01,E09000001,City of London,97546.65538
1996-08-01,E09000001,City of London,114178.9615
1996-09-01,E09000001,City of London,108138.3441
1996-10-01,E09000001,City of London,98934.21106
1996-11-01,E09000001,City of London,99706.77553
1996-12-01,E09000001,City of London,106426.6463
1997-01-01,E09000001,City of London,116343.2632
1997-02-01,E09000001,City of London,111142.2413
1997-03-01,E09000001,City of London,107487.7721
1997-04-01,E09000001,City of London,108480.1265
1997-05-01,E09000001,City of London,115453.1138
1997-06-01,E09000001,City of London,118316.6328
1997-07-01,E09000001,City of London,117033.8026
1997-08-01,E09000001,City of London,113584.7062
1997-09-01,E09000001,City of London,115159.3603
1997-10-01,E09000001,City of London,121251.0481
1997-11-01,E09000001,City of London,131074.4707
1997-12-01,E09000001,City of London,130034.7709
1998-01-01,E09000001,City of London,124381.6148
1998-02-01,E09000001,City of London,143828.6637
1998-03-01,E09000001,City of London,156508.2157
1998-04-01,E09000001,City of London,163402.8902
1998-05-01,E09000001,City of London,143625.206
1998-06-01,E09000001,City of London,132250.9156
1998-07-01,E09000001,City of London,140377.131
1998-08-01,E09000001,City of London,148993.1355
1998-09-01,E09000001,City of London,152806.8225
1998-10-01,E09000001,City of London,162019.7074
1998-11-01,E09000001,City of London,152387.1579
1998-12-01,E09000001,City of London,155801.2742
1999-01-01,E09000001,City of London,149142.8994
1999-02-01,E09000001,City of London,164544.6832
1999-03-01,E09000001,City of London,174586.171
1999-04-01,E09000001,City of London,191157.4832
1999-05-01,E09000001,City of London,191080.7478
1999-06-01,E09000001,City of London,185993.3245
1999-07-01,E09000001,City of London,164056.0744
1999-08-01,E09000001,City of London,160904.9707
1999-09-01,E09000001,City of London,166192.6431
1999-10-01,E09000001,City of London,163490.4727
1999-11-01,E09000001,City of London,175142.6311
1999-12-01,E09000001,City of London,169308.6414
2000-01-01,E09000001,City of London,173738.4667
2000-02-01,E09000001,City of London,174151.8041
2000-03-01,E09000001,City of London,178338.5158
2000-04-01,E09000001,City of London,183100.9126
2000-05-01,E09000001,City of London,175040.6662
2000-06-01,E09000001,City of London,198191.0327
2000-07-01,E09000001,City of London,214852.4149
2000-08-01,E09000001,City of London,221951.7129
2000-09-01,E09000001,City of London,223175.1674
2000-10-01,E09000001,City of London,245062.2886
2000-11-01,E09000001,City of London,321773.1354
2000-12-01,E09000001,City of London,314772.1892
2001-01-01,E09000001,City of London,284262.1358
2001-02-01,E09000001,City of London,198137.0177
2001-03-01,E09000001,City of London,189033.0279
2001-04-01,E09000001,City of London,205494.0961
2001-05-01,E09000001,City of London,223458.8283
2001-06-01,E09000001,City of London,242434.957
2001-07-01,E09000001,City of London,230699.9169
2001-08-01,E09000001,City of London,231632.1327
2001-09-01,E09000001,City of London,229805.5523
2001-10-01,E09000001,City of London,263886.6637
2001-11-01,E09000001,City of London,346458.1362
2001-12-01,E09000001,City of London,362204.1887
2002-01-01,E09000001,City of London,344238.8808
2002-02-01,E09000001,City of London,284014.6085
2002-03-01,E09000001,City of London,253696.9019
2002-04-01,E09000001,City of London,245313.2021
2002-05-01,E09000001,City of London,227281.2922
2002-06-01,E09000001,City of London,253129.5938
2002-07-01,E09000001,City of London,262427.6098
2002-08-01,E09000001,City of London,274016.311
2002-09-01,E09000001,City of London,277047.415
2002-10-01,E09000001,City of London,271940.9004
2002-11-01,E09000001,City of London,280282.7987
2002-12-01,E09000001,City of London,262197.4052
2003-01-01,E09000001,City of London,261644.8346
2003-02-01,E09000001,City of London,263992.3993
2003-03-01,E09000001,City of London,291969.1576
2003-04-01,E09000001,City of London,295174.1867
2003-05-01,E09000001,City of London,284860.3155
2003-06-01,E09000001,City of London,267208.0559
2003-07-01,E09000001,City of London,260203.9343
2003-08-01,E09000001,City of London,245448.8758
2003-09-01,E09000001,City of London,243183.6337
2003-10-01,E09000001,City of London,252980.2777
2003-11-01,E09000001,City of London,277515.3027
2003-12-01,E09000001,City of London,305556.4369
2004-01-01,E09000001,City of London,326913.3017
2004-02-01,E09000001,City of London,301092.4798
2004-03-01,E09000001,City of London,272730.5674
2004-04-01,E09000001,City of London,269513.8388
2004-05-01,E09000001,City of London,280061.698
2004-06-01,E09000001,City of London,297421.2464
2004-07-01,E09000001,City of London,298293.0414
2004-08-01,E09000001,City of London,307093.9651
2004-09-01,E09000001,City of London,305126.0201
2004-10-01,E09000001,City of London,289912.3833
2004-11-01,E09000001,City of London,333074.7327
2004-12-01,E09000001,City of London,331161.3274
2005-01-01,E09000001,City of London,330363.0634
2005-02-01,E09000001,City of London,288867.0291
2005-03-01,E09000001,City of London,304851.1676
2005-04-01,E09000001,City of London,317397.6627
2005-05-01,E09000001,City of London,311441.6745
2005-06-01,E09000001,City of London,282866.422
2005-07-01,E09000001,City of London,283640.706
2005-08-01,E09000001,City of London,305351.3371
2005-09-01,E09000001,City of London,310906.4002
2005-10-01,E09000001,City of London,338836.652
2005-11-01,E09000001,City of London,327255.6598
2005-12-01,E09000001,City of London,339626.2727
2006-01-01,E09000001,City of London,316121.4492
2006-02-01,E09000001,City of London,323653.2874
2006-03-01,E09000001,City of London,325106.3667
2006-04-01,E09000001,City of London,319579.8523
2006-05-01,E09000001,City of London,313125.8007
2006-06-01,E09000001,City of London,304976.9241
2006-07-01,E09000001,City of London,338307.1373
2006-08-01,E09000001,City of London,358438.1038
2006-09-01,E09000001,City of London,377545.3976
2006-10-01,E09000001,City of London,365176.7441
2006-11-01,E09000001,City of London,354438.3692
2006-12-01,E09000001,City of London,365755.2593
2007-01-01,E09000001,City of London,360923.4534
2007-02-01,E09000001,City of London,399437.2419
2007-03-01,E09000001,City of London,403144.195
2007-04-01,E09000001,City of London,419005.3235
2007-05-01,E09000001,City of London,411183.3015
2007-06-01,E09000001,City of London,436079.0956
2007-07-01,E09000001,City of London,467348.2288
2007-08-01,E09000001,City of London,473887.0942
2007-09-01,E09000001,City of London,463524.8133
2007-10-01,E09000001,City of London,456421.722
2007-11-01,E09000001,City of London,450830.607
2007-12-01,E09000001,City of London,464276.6144
2008-01-01,E09000001,City of London,471860.7928
2008-02-01,E09000001,City of London,453706.7078
2008-03-01,E09000001,City of London,404849.3342
2008-04-01,E09000001,City of London,382570.8625
2008-05-01,E09000001,City of London,389732.9492
2008-06-01,E09000001,City of London,420665.0706
2008-07-01,E09000001,City of London,442351.7377
2008-08-01,E09000001,City of London,472396.6233
2008-09-01,E09000001,City of London,466082.0963
2008-10-01,E09000001,City of London,440011.7766
2008-11-01,E09000001,City of London,396155.0212
2008-12-01,E09000001,City of London,387178.1834
2009-01-01,E09000001,City of London,400316.7398
2009-02-01,E09000001,City of London,393361.4158
2009-03-01,E09000001,City of London,399220.2019
2009-04-01,E09000001,City of London,345338.4591
2009-05-01,E09000001,City of London,373504.0922
2009-06-01,E09000001,City of London,348750.6391
2009-07-01,E09000001,City of London,379109.4821
2009-08-01,E09000001,City of London,360544.6058
2009-09-01,E09000001,City of London,391137.7583
2009-10-01,E09000001,City of London,399867.2876
2009-11-01,E09000001,City of London,397909.4409
2009-12-01,E09000001,City of London,411954.5715
2010-01-01,E09000001,City of London,464435.7291
2010-02-01,E09000001,City of London,490525.365
2010-03-01,E09000001,City of London,498240.5051
2010-04-01,E09000001,City of London,458245.8825
2010-05-01,E09000001,City of London,454928.3068
2010-06-01,E09000001,City of London,428119.8388
2010-07-01,E09000001,City of London,420233.7714
2010-08-01,E09000001,City of London,442596.574
2010-09-01,E09000001,City of London,455289.9049
2010-10-01,E09000001,City of London,456016.1744
2010-11-01,E09000001,City of London,430304.5818
2010-12-01,E09000001,City of London,445015.7572
2011-01-01,E09000001,City of London,442413.0072
2011-02-01,E09000001,City of London,504009.3269
2011-03-01,E09000001,City of London,475353.0397
2011-04-01,E09000001,City of London,516318.806
2011-05-01,E09000001,City of London,459477.3025
2011-06-01,E09000001,City of London,466524.8789
2011-07-01,E09000001,City of London,420435.3818
2011-08-01,E09000001,City of London,421485.5504
2011-09-01,E09000001,City of London,436018.6013
2011-10-01,E09000001,City of London,450033.695
2011-11-01,E09000001,City of London,478808.8757
2011-12-01,E09000001,City of London,496290.8438
2012-01-01,E09000001,City of London,525722.7477
2012-02-01,E09000001,City of London,510537.1056
2012-03-01,E09000001,City of London,527408.2992
2012-04-01,E09000001,City of London,524290.4398
2012-05-01,E09000001,City of London,573532.3969
2012-06-01,E09000001,City of London,542517.6849
2012-07-01,E09000001,City of London,543036.879
2012-08-01,E09000001,City of London,496168.1797
2012-09-01,E09000001,City of London,525970.5038
2012-10-01,E09000001,City of London,521769.3586
2012-11-01,E09000001,City of London,521448.2564
2012-12-01,E09000001,City of London,491528.7635
2013-01-01,E09000001,City of London,465451.2915
2013-02-01,E09000001,City of London,499206.6764
2013-03-01,E09000001,City of London,527874.0656
2013-04-01,E09000001,City of London,590684.7463
2013-05-01,E09000001,City of London,578036.862
2013-06-01,E09000001,City of London,662700.2615
2013-07-01,E09000001,City of London,651116.0608
2013-08-01,E09000001,City of London,645847.3779
2013-09-01,E09000001,City of London,529618.7799
2013-10-01,E09000001,City of London,527374.2065
2013-11-01,E09000001,City of London,546793.2307
2013-12-01,E09000001,City of London,615401.0136
2014-01-01,E09000001,City of London,625001.0388
2014-02-01,E09000001,City of London,648359.4337
2014-03-01,E09000001,City of London,654629.3728
2014-04-01,E09000001,City of London,665262.1579
2014-05-01,E09000001,City of London,682662.5126
2014-06-01,E09000001,City of London,697309.3487
2014-07-01,E09000001,City of London,724282.3431
2014-08-01,E09000001,City of London,761543.7308
2014-09-01,E09000001,City of London,753704.1253
2014-10-01,E09000001,City of London,763368.662
2014-11-01,E09000001,City of London,762734.8047
2014-12-01,E09000001,City of London,773768.3169
2015-01-01,E09000001,City of London,783666.5696
2015-02-01,E09000001,City of London,760549.5291
2015-03-01,E09000001,City of London,767206.6402
2015-04-01,E09000001,City of London,729148.105
2015-05-01,E09000001,City of London,762814.7215
2015-06-01,E09000001,City of London,776509.0356
2015-07-01,E09000001,City of London,779096.6415
2015-08-01,E09000001,City of London,760243.0523
2015-09-01,E09000001,City of London,767464.2986
2015-10-01,E09000001,City of London,781357.7431
2015-11-01,E09000001,City of London,741727.3306
2015-12-01,E09000001,City of London,713252.5637
2016-01-01,E09000001,City of London,736788.4978
2016-02-01,E09000001,City of London,765643.562
2016-03-01,E09000001,City of London,794754.2788
2016-04-01,E09000001,City of London,805319.9631
2016-05-01,E09000001,City of London,845579.4697
2016-06-01,E09000001,City of London,907964.6589
2016-07-01,E09000001,City of London,911826.8147
2016-08-01,E09000001,City of London,848269.375
2016-09-01,E09000001,City of London,780527.2848
2016-10-01,E09000001,City of London,792664.2518
2016-11-01,E09000001,City of London,818662.7343
2016-12-01,E09000001,City of London,811785.7228
2017-01-01,E09000001,City of London,820304.9815
2017-02-01,E09000001,City of London,820665.4429
2017-03-01,E09000001,City of London,853943.0219
2017-04-01,E09000001,City of London,906145.5714
2017-05-01,E09000001,City of London,939911.6473
2017-06-01,E09000001,City of London,930978.6255
2017-07-01,E09000001,City of London,854797.5216
2017-08-01,E09000001,City of London,847422.4928
2017-09-01,E09000001,City of London,836674.3161
2017-10-01,E09000001,City of London,818477.1026
2017-11-01,E09000001,City of London,790158.901
2017-12-01,E09000001,City of London,778001.529
2018-01-01,E09000001,City of London,802128.8528
2018-02-01,E09000001,City of London,783266.4909
2018-03-01,E09000001,City of London,740799.1248
2018-04-01,E09000001,City of London,732350.8384
2018-05-01,E09000001,City of London,796398.6101
2018-06-01,E09000001,City of London,789277.7794
2018-07-01,E09000001,City of London,809696.9666
2018-08-01,E09000001,City of London,784143.71757
2018-09-01,E09000001,City of London,800874.52826
2018-10-01,E09000001,City of London,802869.06631
2018-11-01,E09000001,City of London,764206.7363
2018-12-01,E09000001,City of London,811694.19218
2019-01-01,E09000001,City of London,865636.1043
2019-02-01,E09000001,City of London,894519.909
2019-03-01,E09000001,City of London,853451.0753
2019-04-01,E09000001,City of London,738796.7242
2019-05-01,E09000001,City of London,719217.5584
2019-06-01,E09000001,City of London,761525.8718
2019-07-01,E09000001,City of London,756407.0179
2019-08-01,E09000001,City of London,813769.5901
2019-09-01,E09000001,City of London,810454.644
2019-10-01,E09000001,City of London,826227.062
2019-11-01,E09000001,City of London,772324.8186
2019-12-01,E09000001,City of London,757730.1653
2020-01-01,E09000001,City of London,773785.6629
2020-02-01,E09000001,City of London,800015.5778
2020-03-01,E09000001,City of London,836241.2841
2020-04-01,E09000001,City of London,920443.9389
2020-05-01,E09000001,City of London,918209.3301
2020-06-01,E09000001,City of London,882872.1038
2020-07-01,E09000001,City of London,786626.6665
2020-08-01,E09000001,City of London,827658.5167
2020-09-01,E09000001,City of London,798499.1646
2020-10-01,E09000001,City of London,836807.0518
2020-11-01,E09000001,City of London,769391.7847
2020-12-01,E09000001,City of London,801999.0466
2021-01-01,E09000001,City of London,758077.3311
2021-02-01,E09000001,City of London,727871.6064
2021-03-01,E09000001,City of London,725634.7478
2021-04-01,E09000001,City of London,748815.166
2021-05-01,E09000001,City of London,756082.0292
2021-06-01,E09000001,City of London,773492.4577
2021-07-01,E09000001,City of London,948728.5894
2021-08-01,E09000001,City of London,953551.3983
2021-09-01,E09000001,City of London,954883.5623
2021-10-01,E09000001,City of London,793389.303
2021-11-01,E09000001,City of London,799674.7093
2021-12-01,E09000001,City of London,809376.0744
2022-01-01,E09000001,City of London,828202.18212
2022-02-01,E09000001,City of London,849683.21675
2022-03-01,E09000001,City of London,819600.46013
2022-04-01,E09000001,City of London,811790.79542
2022-05-01,E09000001,City of London,798224.96437
2022-06-01,E09000001,City of London,826671.21421
2022-07-01,E09000001,City of London,810986.22915
2022-08-01,E09000001,City of London,827052.33427
2022-09-01,E09000001,City of London,799380.71414
2022-10-01,E09000001,City of London,837354.31547
1995-01-01,E09000002,Barking & Dagenham,50460.2266
1995-02-01,E09000002,Barking & Dagenham,51085.77983
1995-03-01,E09000002,Barking & Dagenham,51268.96956
1995-04-01,E09000002,Barking & Dagenham,53133.50526
1995-05-01,E09000002,Barking & Dagenham,53042.24852
1995-06-01,E09000002,Barking & Dagenham,53700.34831
1995-07-01,E09000002,Barking & Dagenham,52113.12157
1995-08-01,E09000002,Barking & Dagenham,52232.19868
1995-09-01,E09000002,Barking & Dagenham,51471.61353
1995-10-01,E09000002,Barking & Dagenham,51513.7576
1995-11-01,E09000002,Barking & Dagenham,50848.67787
1995-12-01,E09000002,Barking & Dagenham,50945.18535
1996-01-01,E09000002,Barking & Dagenham,50828.11236
1996-02-01,E09000002,Barking & Dagenham,51440.74603
1996-03-01,E09000002,Barking & Dagenham,51907.0727
1996-04-01,E09000002,Barking & Dagenham,51724.02571
1996-05-01,E09000002,Barking & Dagenham,51735.7298
1996-06-01,E09000002,Barking & Dagenham,50761.40069
1996-07-01,E09000002,Barking & Dagenham,50621.10709
1996-08-01,E09000002,Barking & Dagenham,51104.69052
1996-09-01,E09000002,Barking & Dagenham,51892.72348
1996-10-01,E09000002,Barking & Dagenham,52533.15395
1996-11-01,E09000002,Barking & Dagenham,52216.03501
1996-12-01,E09000002,Barking & Dagenham,53853.51494
1997-01-01,E09000002,Barking & Dagenham,54459.03334
1997-02-01,E09000002,Barking & Dagenham,55451.49402
1997-03-01,E09000002,Barking & Dagenham,55004.76789
1997-04-01,E09000002,Barking & Dagenham,55279.86088
1997-05-01,E09000002,Barking & Dagenham,54936.9351
1997-06-01,E09000002,Barking & Dagenham,55286.72367
1997-07-01,E09000002,Barking & Dagenham,55658.87201
1997-08-01,E09000002,Barking & Dagenham,56506.703
1997-09-01,E09000002,Barking & Dagenham,56306.31587
1997-10-01,E09000002,Barking & Dagenham,57200.18147
1997-11-01,E09000002,Barking & Dagenham,57575.30439
1997-12-01,E09000002,Barking & Dagenham,58024.95607
1998-01-01,E09000002,Barking & Dagenham,57558.99414
1998-02-01,E09000002,Barking & Dagenham,57360.29869
1998-03-01,E09000002,Barking & Dagenham,57908.48029
1998-04-01,E09000002,Barking & Dagenham,59196.02788
1998-05-01,E09000002,Barking & Dagenham,60355.84269
1998-06-01,E09000002,Barking & Dagenham,60582.93705
1998-07-01,E09000002,Barking & Dagenham,60412.34826
1998-08-01,E09000002,Barking & Dagenham,60837.40862
1998-09-01,E09000002,Barking & Dagenham,61485.08509
1998-10-01,E09000002,Barking & Dagenham,62005.10759
1998-11-01,E09000002,Barking & Dagenham,62239.78472
1998-12-01,E09000002,Barking & Dagenham,63487.53798
1999-01-01,E09000002,Barking & Dagenham,64531.66938
1999-02-01,E09000002,Barking & Dagenham,64165.8862
1999-03-01,E09000002,Barking & Dagenham,63528.08617
1999-04-01,E09000002,Barking & Dagenham,63579.89636
1999-05-01,E09000002,Barking & Dagenham,64508.34516
1999-06-01,E09000002,Barking & Dagenham,64704.17565
1999-07-01,E09000002,Barking & Dagenham,64920.77432
1999-08-01,E09000002,Barking & Dagenham,65385.34756
1999-09-01,E09000002,Barking & Dagenham,66003.11935
1999-10-01,E09000002,Barking & Dagenham,66367.31665
1999-11-01,E09000002,Barking & Dagenham,67344.39063
1999-12-01,E09000002,Barking & Dagenham,68812.20586
2000-01-01,E09000002,Barking & Dagenham,71079.19356
2000-02-01,E09000002,Barking & Dagenham,72633.03953
2000-03-01,E09000002,Barking & Dagenham,73623.57292
2000-04-01,E09000002,Barking & Dagenham,73800.30431
2000-05-01,E09000002,Barking & Dagenham,75125.95318
2000-06-01,E09000002,Barking & Dagenham,76939.36185
2000-07-01,E09000002,Barking & Dagenham,78868.70986
2000-08-01,E09000002,Barking & Dagenham,80149.97701
2000-09-01,E09000002,Barking & Dagenham,81760.76299
2000-10-01,E09000002,Barking & Dagenham,82501.48499
2000-11-01,E09000002,Barking & Dagenham,82385.52063
2000-12-01,E09000002,Barking & Dagenham,81726.27865
2001-01-01,E09000002,Barking & Dagenham,82343.40819
2001-02-01,E09000002,Barking & Dagenham,83265.8927
2001-03-01,E09000002,Barking & Dagenham,84057.86817
2001-04-01,E09000002,Barking & Dagenham,83965.32209
2001-05-01,E09000002,Barking & Dagenham,85124.00556
2001-06-01,E09000002,Barking & Dagenham,86732.49661
2001-07-01,E09000002,Barking & Dagenham,89194.04942
2001-08-01,E09000002,Barking & Dagenham,90461.69776
2001-09-01,E09000002,Barking & Dagenham,92609.96737
2001-10-01,E09000002,Barking & Dagenham,93584.49761
2001-11-01,E09000002,Barking & Dagenham,95917.53609
2001-12-01,E09000002,Barking & Dagenham,96711.95711
2002-01-01,E09000002,Barking & Dagenham,98713.31808
2002-02-01,E09000002,Barking & Dagenham,100228.6947
2002-03-01,E09000002,Barking & Dagenham,101633.0338
2002-04-01,E09000002,Barking & Dagenham,103884.7093
2002-05-01,E09000002,Barking & Dagenham,105760.5574
2002-06-01,E09000002,Barking & Dagenham,108614.7379
2002-07-01,E09000002,Barking & Dagenham,111983.2592
2002-08-01,E09000002,Barking & Dagenham,115548.3583
2002-09-01,E09000002,Barking & Dagenham,118330.7691
2002-10-01,E09000002,Barking & Dagenham,122940.4789
2002-11-01,E09000002,Barking & Dagenham,127315.7005
2002-12-01,E09000002,Barking & Dagenham,131709.3326
2003-01-01,E09000002,Barking & Dagenham,134749.7876
2003-02-01,E09000002,Barking & Dagenham,138195.2873
2003-03-01,E09000002,Barking & Dagenham,142206.6499
2003-04-01,E09000002,Barking & Dagenham,142191.5142
2003-05-01,E09000002,Barking & Dagenham,142797.0958
2003-06-01,E09000002,Barking & Dagenham,141956.9902
2003-07-01,E09000002,Barking & Dagenham,142222.9428
2003-08-01,E09000002,Barking & Dagenham,142792.1537
2003-09-01,E09000002,Barking & Dagenham,141706.8941
2003-10-01,E09000002,Barking & Dagenham,145135.714
2003-11-01,E09000002,Barking & Dagenham,146331.1669
2003-12-01,E09000002,Barking & Dagenham,149700.9371
2004-01-01,E09000002,Barking & Dagenham,150115.1187
2004-02-01,E09000002,Barking & Dagenham,152687.9868
2004-03-01,E09000002,Barking & Dagenham,153591.0097
2004-04-01,E09000002,Barking & Dagenham,154013.6475
2004-05-01,E09000002,Barking & Dagenham,154360.7062
2004-06-01,E09000002,Barking & Dagenham,156950.5431
2004-07-01,E09000002,Barking & Dagenham,159226.8322
2004-08-01,E09000002,Barking & Dagenham,160620.2438
2004-09-01,E09000002,Barking & Dagenham,162821.4056
2004-10-01,E09000002,Barking & Dagenham,164421.8541
2004-11-01,E09000002,Barking & Dagenham,165172.1816
2004-12-01,E09000002,Barking & Dagenham,164130.2605
2005-01-01,E09000002,Barking & Dagenham,164484.085
2005-02-01,E09000002,Barking & Dagenham,162323.7441
2005-03-01,E09000002,Barking & Dagenham,161926.6251
2005-04-01,E09000002,Barking & Dagenham,162770.5255
2005-05-01,E09000002,Barking & Dagenham,163999.6017
2005-06-01,E09000002,Barking & Dagenham,165770.32
2005-07-01,E09000002,Barking & Dagenham,162427.5637
2005-08-01,E09000002,Barking & Dagenham,164000.407
2005-09-01,E09000002,Barking & Dagenham,163111.2343
2005-10-01,E09000002,Barking & Dagenham,164178.7001
2005-11-01,E09000002,Barking & Dagenham,162695.0587
2005-12-01,E09000002,Barking & Dagenham,162641.519
2006-01-01,E09000002,Barking & Dagenham,162339.9562
2006-02-01,E09000002,Barking & Dagenham,163023.9489
2006-03-01,E09000002,Barking & Dagenham,162004.3844
2006-04-01,E09000002,Barking & Dagenham,164203.9629
2006-05-01,E09000002,Barking & Dagenham,166048.3794
2006-06-01,E09000002,Barking & Dagenham,169013.0192
2006-07-01,E09000002,Barking & Dagenham,170203.9708
2006-08-01,E09000002,Barking & Dagenham,171177.1072
2006-09-01,E09000002,Barking & Dagenham,170250.5241
2006-10-01,E09000002,Barking & Dagenham,170091.2864
2006-11-01,E09000002,Barking & Dagenham,171598.1613
2006-12-01,E09000002,Barking & Dagenham,174285.4099
2007-01-01,E09000002,Barking & Dagenham,176577.4365
2007-02-01,E09000002,Barking & Dagenham,177050.7197
2007-03-01,E09000002,Barking & Dagenham,179011.267
2007-04-01,E09000002,Barking & Dagenham,179846.6376
2007-05-01,E09000002,Barking & Dagenham,181828.37
2007-06-01,E09000002,Barking & Dagenham,183476.4438
2007-07-01,E09000002,Barking & Dagenham,185928.699
2007-08-01,E09000002,Barking & Dagenham,187337.0586
2007-09-01,E09000002,Barking & Dagenham,190223.2283
2007-10-01,E09000002,Barking & Dagenham,191576.4791
2007-11-01,E09000002,Barking & Dagenham,193603.0318
2007-12-01,E09000002,Barking & Dagenham,192458.3172
2008-01-01,E09000002,Barking & Dagenham,194235.4516
2008-02-01,E09000002,Barking & Dagenham,193698.8139
2008-03-01,E09000002,Barking & Dagenham,196257.3656
2008-04-01,E09000002,Barking & Dagenham,192932.1292
2008-05-01,E09000002,Barking & Dagenham,193573.4985
2008-06-01,E09000002,Barking & Dagenham,190726.5908
2008-07-01,E09000002,Barking & Dagenham,191066.9391
2008-08-01,E09000002,Barking & Dagenham,189099.8683
2008-09-01,E09000002,Barking & Dagenham,184658.623
2008-10-01,E09000002,Barking & Dagenham,177920.9451
2008-11-01,E09000002,Barking & Dagenham,174390.2634
2008-12-01,E09000002,Barking & Dagenham,169721.9009
2009-01-01,E09000002,Barking & Dagenham,166798.1275
2009-02-01,E09000002,Barking & Dagenham,161878.8445
2009-03-01,E09000002,Barking & Dagenham,156810.9823
2009-04-01,E09000002,Barking & Dagenham,152209.1849
2009-05-01,E09000002,Barking & Dagenham,148432.876
2009-06-01,E09000002,Barking & Dagenham,150193.6379
2009-07-01,E09000002,Barking & Dagenham,154105.1492
2009-08-01,E09000002,Barking & Dagenham,156272.1959
2009-09-01,E09000002,Barking & Dagenham,155826.793
2009-10-01,E09000002,Barking & Dagenham,156674.1762
2009-11-01,E09000002,Barking & Dagenham,157272.1998
2009-12-01,E09000002,Barking & Dagenham,160888.5891
2010-01-01,E09000002,Barking & Dagenham,162905.2109
2010-02-01,E09000002,Barking & Dagenham,163022.5868
2010-03-01,E09000002,Barking & Dagenham,162831.3359
2010-04-01,E09000002,Barking & Dagenham,162755.9259
2010-05-01,E09000002,Barking & Dagenham,164902.6725
2010-06-01,E09000002,Barking & Dagenham,167147.5106
2010-07-01,E09000002,Barking & Dagenham,168660.5929
2010-08-01,E09000002,Barking & Dagenham,170216.2782
2010-09-01,E09000002,Barking & Dagenham,170252.9043
2010-10-01,E09000002,Barking & Dagenham,170298.2577
2010-11-01,E09000002,Barking & Dagenham,169249.8164
2010-12-01,E09000002,Barking & Dagenham,166485.3712
2011-01-01,E09000002,Barking & Dagenham,163821.2893
2011-02-01,E09000002,Barking & Dagenham,162484.0392
2011-03-01,E09000002,Barking & Dagenham,161659.7392
2011-04-01,E09000002,Barking & Dagenham,162401.3434
2011-05-01,E09000002,Barking & Dagenham,162703.4802
2011-06-01,E09000002,Barking & Dagenham,162303.742
2011-07-01,E09000002,Barking & Dagenham,160895.3769
2011-08-01,E09000002,Barking & Dagenham,163476.9496
2011-09-01,E09000002,Barking & Dagenham,166864.7384
2011-10-01,E09000002,Barking & Dagenham,167492.9314
2011-11-01,E09000002,Barking & Dagenham,164846.795
2011-12-01,E09000002,Barking & Dagenham,162631.3061
2012-01-01,E09000002,Barking & Dagenham,163899.0205
2012-02-01,E09000002,Barking & Dagenham,163607.2164
2012-03-01,E09000002,Barking & Dagenham,164437.516
2012-04-01,E09000002,Barking & Dagenham,164731.0378
2012-05-01,E09000002,Barking & Dagenham,166502.977
2012-06-01,E09000002,Barking & Dagenham,168049.0909
2012-07-01,E09000002,Barking & Dagenham,168007.1536
2012-08-01,E09000002,Barking & Dagenham,166179.7039
2012-09-01,E09000002,Barking & Dagenham,165304.4801
2012-10-01,E09000002,Barking & Dagenham,165327.7005
2012-11-01,E09000002,Barking & Dagenham,166508.0177
2012-12-01,E09000002,Barking & Dagenham,167813.0248
2013-01-01,E09000002,Barking & Dagenham,167918.7606
2013-02-01,E09000002,Barking & Dagenham,169460.7477
2013-03-01,E09000002,Barking & Dagenham,169413.8449
2013-04-01,E09000002,Barking & Dagenham,169967.7089
2013-05-01,E09000002,Barking & Dagenham,170475.2498
2013-06-01,E09000002,Barking & Dagenham,172651.7573
2013-07-01,E09000002,Barking & Dagenham,174604.2766
2013-08-01,E09000002,Barking & Dagenham,173720.4531
2013-09-01,E09000002,Barking & Dagenham,174761.46
2013-10-01,E09000002,Barking & Dagenham,176820.5648
2013-11-01,E09000002,Barking & Dagenham,181909.7302
2013-12-01,E09000002,Barking & Dagenham,183098.9453
2014-01-01,E09000002,Barking & Dagenham,184883.6549
2014-02-01,E09000002,Barking & Dagenham,185428.4514
2014-03-01,E09000002,Barking & Dagenham,189876.9104
2014-04-01,E09000002,Barking & Dagenham,193076.6982
2014-05-01,E09000002,Barking & Dagenham,196620.3956
2014-06-01,E09000002,Barking & Dagenham,198039.7703
2014-07-01,E09000002,Barking & Dagenham,201936.1166
2014-08-01,E09000002,Barking & Dagenham,204974.0418
2014-09-01,E09000002,Barking & Dagenham,210412.1357
2014-10-01,E09000002,Barking & Dagenham,213902.7879
2014-11-01,E09000002,Barking & Dagenham,216631.0863
