date,code,borough,value
1995-01-01,E09000001,City of London,11.66937425
1995-02-01,E09000001,City of London,10.48950872
1995-03-01,E09000001,City of London,10.09622021
1995-04-01,E09000001,City of London,9.838522023
1995-05-01,E09000001,City of London,10.77105399
1995-06-01,E09000001,City of London,12.10980743
1995-07-01,E09000001,City of London,14.05292079
1995-08-01,E09000001,City of London,14.33383048
1995-09-01,E09000001,City of London,13.33132147
1995-10-01,E09000001,City of London,13.78623541
1995-11-01,E09000001,City of London,15.01092665
1995-12-01,E09000001,City of London,16.23553318
1996-01-01,E09000001,City of London,13.90880371
1996-02-01,E09000001,City of London,11.91280855
1996-03-01,E09000001,City of London,11.95747075
1996-04-01,E09000001,City of London,15.38189733
1996-05-01,E09000001,City of London,14.29818284
1996-06-01,E09000001,City of London,14.57586571
1996-07-01,E09000001,City of London,12.44746926
1996-08-01,E09000001,City of London,14.56983951
1996-09-01,E09000001,City of London,13.79902478
1996-10-01,E09000001,City of London,12.62452871
1996-11-01,E09000001,City of London,12.72311202
1996-12-01,E09000001,City of London,13.58060308
1997-01-01,E09000001,City of London,14.84601585
1997-02-01,E09000001,City of London,14.18233795
1997-03-01,E09000001,City of London,13.71600834
1997-04-01,E09000001,City of London,13.84263802
1997-05-01,E09000001,City of London,14.73242809
1997-06-01,E09000001,City of London,15.09782826
1997-07-01,E09000001,City of London,14.93413234
1997-08-01,E09000001,City of London,14.49400939
1997-09-01,E09000001,City of London,14.69494359
1997-10-01,E09000001,City of London,15.47227518
1997-11-01,E09000001,City of London,16.72579586
1997-12-01,E09000001,City of London,16.59312467
1998-01-01,E09000001,City of London,15.87175205
1998-02-01,E09000001,City of London,18.35329836
1998-03-01,E09000001,City of London,19.97127627
1998-04-01,E09000001,City of London,20.85107322
1998-05-01,E09000001,City of London,18.32733609
1998-06-01,E09000001,City of London,16.87591645
1998-07-01,E09000001,City of London,17.91286453
1998-08-01,E09000001,City of London,19.01231228
1998-09-01,E09000001,City of London,19.49895892
1998-10-01,E09000001,City of London,20.67457178
1998-11-01,E09000001,City of London,19.4454075
1998-12-01,E09000001,City of London,19.8810668
1999-01-01,E09000001,City of London,19.03142295
1999-02-01,E09000001,City of London,20.99677204
1999-03-01,E09000001,City of London,22.27811901
1999-04-01,E09000001,City of London,24.39270611
1999-05-01,E09000001,City of London,24.38291426
1999-06-01,E09000001,City of London,23.73373214
1999-07-01,E09000001,City of London,20.93442298
1999-08-01,E09000001,City of London,20.53232548
1999-09-01,E09000001,City of London,21.20706044
1999-10-01,E09000001,City of London,20.86224921
1999-11-01,E09000001,City of London,22.34912626
1999-12-01,E09000001,City of London,21.60467831
2000-01-01,E09000001,City of London,22.16994745
2000-02-01,E09000001,City of London,22.22269149
2000-03-01,E09000001,City of London,22.75693805
2000-04-01,E09000001,City of London,23.36464509
2000-05-01,E09000001,City of London,22.336115
2000-06-01,E09000001,City of London,25.29022423
2000-07-01,E09000001,City of London,27.41630475
2000-08-01,E09000001,City of London,28.32221272
2000-09-01,E09000001,City of London,28.47833199
2000-10-01,E09000001,City of London,31.27124444
2000-11-01,E09000001,City of London,41.0599543
2000-12-01,E09000001,City of London,40.16659653
2001-01-01,E09000001,City of London,36.27335232
2001-02-01,E09000001,City of London,25.28333163
2001-03-01,E09000001,City of London,24.12161438
2001-04-01,E09000001,City of London,26.22213376
2001-05-01,E09000001,City of London,28.51452862
2001-06-01,E09000001,City of London,30.93598303
2001-07-01,E09000001,City of London,29.43852983
2001-08-01,E09000001,City of London,29.5574855
2001-09-01,E09000001,City of London,29.32440418
2001-10-01,E09000001,City of London,33.67333429
2001-11-01,E09000001,City of London,44.20989099
2001-12-01,E09000001,City of London,46.21917059
2002-01-01,E09000001,City of London,43.92670227
2002-02-01,E09000001,City of London,36.24176653
2002-03-01,E09000001,City of London,32.37306678
2002-04-01,E09000001,City of London,31.30326233
2002-05-01,E09000001,City of London,29.00229524
2002-06-01,E09000001,City of London,32.30067526
2002-07-01,E09000001,City of London,33.48715129
2002-08-01,E09000001,City of London,34.96593087
2002-09-01,E09000001,City of London,35.35271578
2002-10-01,E09000001,City of London,34.7010975
2002-11-01,E09000001,City of London,35.76556785
2002-12-01,E09000001,City of London,33.45777597
2003-01-01,E09000001,City of London,33.38726504
2003-02-01,E09000001,City of London,33.68682671
2003-03-01,E09000001,City of London,37.25680908
2003-04-01,E09000001,City of London,37.66578773
2003-05-01,E09000001,City of London,36.34968321
2003-06-01,E09000001,City of London,34.0971615
2003-07-01,E09000001,City of London,33.20339854
2003-08-01,E09000001,City of London,31.32057502
2003-09-01,E09000001,City of London,31.03151814
2003-10-01,E09000001,City of London,32.28162174
2003-11-01,E09000001,City of London,35.41242073
2003-12-01,E09000001,City of London,38.99061779
2004-01-01,E09000001,City of London,41.71586672
2004-02-01,E09000001,City of London,38.42099325
2004-03-01,E09000001,City of London,34.80186318
2004-04-01,E09000001,City of London,34.39139161
2004-05-01,E09000001,City of London,35.73735423
2004-06-01,E09000001,City of London,37.95252445
2004-07-01,E09000001,City of London,38.06377009
2004-08-01,E09000001,City of London,39.18681452
2004-09-01,E09000001,City of London,38.93569433
2004-10-01,E09000001,City of London,36.99435379
2004-11-01,E09000001,City of London,42.50209791
2004-12-01,E09000001,City of London,42.25793727
2005-01-01,E09000001,City of London,42.15607457
2005-02-01,E09000001,City of London,36.86096106
2005-03-01,E09000001,City of London,38.9006217
2005-04-01,E09000001,City of London,40.50162084
2005-05-01,E09000001,City of London,39.74160523
2005-06-01,E09000001,City of London,36.09525185
2005-07-01,E09000001,City of London,36.19405459
2005-08-01,E09000001,City of London,38.96444597
2005-09-01,E09000001,City of London,39.67330141
2005-10-01,E09000001,City of London,43.23734929
2005-11-01,E09000001,City of London,41.75955343
2005-12-01,E09000001,City of London,43.33810907
2006-01-01,E09000001,City of London,40.33876925
2006-02-01,E09000001,City of London,41.29987165
2006-03-01,E09000001,City of London,41.48529226
2006-04-01,E09000001,City of London,40.78007978
2006-05-01,E09000001,City of London,39.95650866
2006-06-01,E09000001,City of London,38.91666889
2006-07-01,E09000001,City of London,43.16978041
2006-08-01,E09000001,City of London,45.73859824
2006-09-01,E09000001,City of London,48.17679001
2006-10-01,E09000001,City of London,46.59848439
2006-11-01,E09000001,City of London,45.22821094
2006-12-01,E09000001,City of London,46.67230599
2007-01-01,E09000001,City of London,46.05574199
2007-02-01,E09000001,City of London,50.97030515
2007-03-01,E09000001,City of London,51.44333197
2007-04-01,E09000001,City of London,53.46729588
2007-05-01,E09000001,City of London,52.4691645
2007-06-01,E09000001,City of London,55.64599953
2007-07-01,E09000001,City of London,59.63610634
2007-08-01,E09000001,City of London,60.47050016
2007-09-01,E09000001,City of London,59.14821829
2007-10-01,E09000001,City of London,58.24182627
2007-11-01,E09000001,City of London,57.52837041
2007-12-01,E09000001,City of London,59.2441521
2008-01-01,E09000001,City of London,60.21193338
2008-02-01,E09000001,City of London,57.8953761
2008-03-01,E09000001,City of London,51.66091675
2008-04-01,E09000001,City of London,48.81806591
2008-05-01,E09000001,City of London,49.73198607
2008-06-01,E09000001,City of London,53.67908839
2008-07-01,E09000001,City of London,56.44642184
2008-08-01,E09000001,City of London,60.28030818
2008-09-01,E09000001,City of London,59.47454113
2008-10-01,E09000001,City of London,56.14783042
2008-11-01,E09000001,City of London,50.55147642
2008-12-01,E09000001,City of London,49.40598444
2009-01-01,E09000001,City of London,51.08253374
2009-02-01,E09000001,City of London,50.1949976
2009-03-01,E09000001,City of London,50.9426097
2009-04-01,E09000001,City of London,44.06701428
2009-05-01,E09000001,City of London,47.66109806
2009-06-01,E09000001,City of London,44.50242649
2009-07-01,E09000001,City of London,48.37637547
2009-08-01,E09000001,City of London,46.00739903
2009-09-01,E09000001,City of London,49.91124714
2009-10-01,E09000001,City of London,51.02518126
2009-11-01,E09000001,City of London,50.77534966
2009-12-01,E09000001,City of London,52.56758263
2010-01-01,E09000001,City of London,59.26445597
2010-02-01,E09000001,City of London,62.59363153
2010-03-01,E09000001,City of London,63.57812421
2010-04-01,E09000001,City of London,58.4745988
2010-05-01,E09000001,City of London,58.05125859
2010-06-01,E09000001,City of London,54.63035625
2010-07-01,E09000001,City of London,53.62405234
2010-08-01,E09000001,City of London,56.47766424
2010-09-01,E09000001,City of London,58.09740041
2010-10-01,E09000001,City of London,58.19007624
2010-11-01,E09000001,City of London,54.90914101
2010-12-01,E09000001,City of London,56.78636481
2011-01-01,E09000001,City of London,56.45424015
2011-02-01,E09000001,City of London,64.3142564
2011-03-01,E09000001,City of London,60.65756255
2011-04-01,E09000001,City of London,65.88501105
2011-05-01,E09000001,City of London,58.6317345
2011-06-01,E09000001,City of London,59.53104254
2011-07-01,E09000001,City of London,53.64977889
2011-08-01,E09000001,City of London,53.78378596
2011-09-01,E09000001,City of London,55.63828013
2011-10-01,E09000001,City of London,57.42668023
2011-11-01,E09000001,City of London,61.09854551
2011-12-01,E09000001,City of London,63.32933712
2012-01-01,E09000001,City of London,67.08500376
2012-02-01,E09000001,City of London,65.14723549
2012-03-01,E09000001,City of London,67.30008905
2012-04-01,E09000001,City of London,66.90223369
2012-05-01,E09000001,City of London,73.18576792
2012-06-01,E09000001,City of London,69.2281266
2012-07-01,E09000001,City of London,69.29437851
2012-08-01,E09000001,City of London,63.31368454
2012-09-01,E09000001,City of London,67.11661875
2012-10-01,E09000001,City of London,66.5805304
2012-11-01,E09000001,City of London,66.53955605
2012-12-01,E09000001,City of London,62.72167049
2013-01-01,E09000001,City of London,59.3940471
2013-02-01,E09000001,City of London,63.70141279
2013-03-01,E09000001,City of London,67.35952331
2013-04-01,E09000001,City of London,75.37449844
2013-05-01,E09000001,City of London,73.7605615
2013-06-01,E09000001,City of London,84.56405915
2013-07-01,E09000001,City of London,83.08585387
2013-08-01,E09000001,City of London,82.41354205
2013-09-01,E09000001,City of London,67.58215808
2013-10-01,E09000001,City of London,67.29573864
2013-11-01,E09000001,City of London,69.77370886
2013-12-01,E09000001,City of London,78.5284249
2014-01-01,E09000001,City of London,79.7534389
2014-02-01,E09000001,City of London,82.73409366
2014-03-01,E09000001,City of London,83.53417106
2014-04-01,E09000001,City of London,84.89097069
2014-05-01,E09000001,City of London,87.111348
2014-06-01,E09000001,City of London,88.98036177
2014-07-01,E09000001,City of London,92.42225854
2014-08-01,E09000001,City of London,97.17700873
2014-09-01,E09000001,City of London,96.1766336
2014-10-01,E09000001,City of London,97.4098796
2014-11-01,E09000001,City of London,97.32899607
2014-12-01,E09000001,City of London,98.73693059
2015-01-01,E09000001,City of London,100
2015-02-01,E09000001,City of London,97.05014334
2015-03-01,E09000001,City of London,97.89962593
2015-04-01,E09000001,City of London,93.04315551
2015-05-01,E09000001,City of London,97.33919387
2015-06-01,E09000001,City of London,99.08666079
2015-07-01,E09000001,City of London,99.416853
2015-08-01,E09000001,City of London,97.01103528
2015-09-01,E09000001,City of London,97.93250451
2015-10-01,E09000001,City of London,99.70541144
2015-11-01,E09000001,City of London,94.64835964
2015-12-01,E09000001,City of London,91.01482766
2016-01-01,E09000001,City of London,94.01813825
2016-02-01,E09000001,City of London,97.70019819
2016-03-01,E09000001,City of London,101.4148808
2016-04-01,E09000001,City of London,102.7631184
2016-05-01,E09000001,City of London,107.900446
2016-06-01,E09000001,City of London,115.8611285
2016-07-01,E09000001,City of London,116.3539602
2016-08-01,E09000001,City of London,108.2436922
2016-09-01,E09000001,City of London,99.59944053
2016-10-01,E09000001,City of London,101.1481822
2016-11-01,E09000001,City of London,104.4657271
2016-12-01,E09000001,City of London,103.5881838
2017-01-01,E09000001,City of London,104.6752866
2017-02-01,E09000001,City of London,104.7212834
2017-03-01,E09000001,City of London,108.9676798
2017-04-01,E09000001,City of London,115.6290033
2017-05-01,E09000001,City of London,119.9377345
2017-06-01,E09000001,City of London,118.7978333
2017-07-01,E09000001,City of London,109.0767185
2017-08-01,E09000001,City of London,108.1356255
2017-09-01,E09000001,City of London,106.7641009
2017-10-01,E09000001,City of London,104.4420395
2017-11-01,E09000001,City of London,100.8284861
2017-12-01,E09000001,City of London,99.27714063
2018-01-01,E09000001,City of London,102.3559157
2018-02-01,E09000001,City of London,99.94897783
2018-03-01,E09000001,City of London,94.52991563
2018-04-01,E09000001,City of London,93.45186927
2018-05-01,E09000001,City of London,101.6247062
2018-06-01,E09000001,City of London,100.6737966
2018-07-01,E09000001,City of London,103.3480904
2018-08-01,E09000001,City of London,100.06091662
2018-09-01,E09000001,City of London,102.19585722
2018-10-01,E09000001,City of London,102.4503709
2018-11-01,E09000001,City of London,97.51685158
2018-12-01,E09000001,City of London,103.57650398
2019-01-01,E09000001,City of London,110.4597794
2019-02-01,E09000001,City of London,114.1455068
2019-03-01,E09000001,City of London,108.9049048
2019-04-01,E09000001,City of London,94.27439864
2019-05-01,E09000001,City of London,91.77599276
2019-06-01,E09000001,City of London,97.17475899
2019-07-01,E09000001,City of London,96.52156596
2019-08-01,E09000001,City of London,103.8413358
2019-09-01,E09000001,City of London,103.418331
2019-10-01,E09000001,City of London,105.4309756
2019-11-01,E09000001,City of London,98.55276214
2019-12-01,E09000001,City of London,96.69040661
2020-01-01,E09000001,City of London,98.73917366
2020-02-01,E09000001,City of London,102.0862506
2020-03-01,E09000001,City of London,106.7088437
2020-04-01,E09000001,City of London,117.4535511
2020-05-01,E09000001,City of London,117.1684031
2020-06-01,E09000001,City of London,112.6591848
2020-07-01,E09000001,City of London,100.3777541
2020-08-01,E09000001,City of London,105.6136369
2020-09-01,E09000001,City of London,101.8927482
2020-10-01,E09000001,City of London,106.7810387
2020-11-01,E09000001,City of London,98.17849139
2020-12-01,E09000001,City of London,102.3393518
2021-01-01,E09000001,City of London,96.73470682
2021-02-01,E09000001,City of London,92.88029539
2021-03-01,E09000001,City of London,92.59486032
2021-04-01,E09000001,City of London,95.55280519
2021-05-01,E09000001,City of London,96.48009567
2021-06-01,E09000001,City of London,98.70175912
2021-07-01,E09000001,City of London,121.0628233
2021-08-01,E09000001,City of London,121.6782394
2021-09-01,E09000001,City of London,121.8482306
2021-10-01,E09000001,City of London,101.2407026
2021-11-01,E09000001,City of London,102.0427539
2021-12-01,E09000001,City of London,103.2806998
2022-01-01,E09000001,City of London,105.68301146
2022-02-01,E09000001,City of London,108.42410594
2022-03-01,E09000001,City of London,104.5853859
2022-04-01,E09000001,City of London,103.58883107
2022-05-01,E09000001,City of London,101.85775875
2022-06-01,E09000001,City of London,105.4876518
2022-07-01,E09000001,City of London,103.48616413
2022-08-01,E09000001,City of London,105.53628475
2022-09-01,E09000001,City of London,102.00523857
2022-10-01,E09000001,City of London,106.85087244
1995-01-01,E09000002,Barking & Dagenham,22.92915526
1995-02-01,E09000002,Barking & Dagenham,23.213407
1995-03-01,E09000002,Barking & Dagenham,23.29664851
1995-04-01,E09000002,Barking & Dagenham,24.14389458
1995-05-01,E09000002,Barking & Dagenham,24.10242746
1995-06-01,E09000002,Barking & Dagenham,24.40146838
1995-07-01,E09000002,Barking & Dagenham,23.68023166
1995-08-01,E09000002,Barking & Dagenham,23.73434036
1995-09-01,E09000002,Barking & Dagenham,23.38873004
1995-10-01,E09000002,Barking & Dagenham,23.40788033
1995-11-01,E09000002,Barking & Dagenham,23.10566773
1995-12-01,E09000002,Barking & Dagenham,23.14952078
1996-01-01,E09000002,Barking & Dagenham,23.09632275
1996-02-01,E09000002,Barking & Dagenham,23.37470384
1996-03-01,E09000002,Barking & Dagenham,23.58660293
1996-04-01,E09000002,Barking & Dagenham,23.50342628
1996-05-01,E09000002,Barking & Dagenham,23.50874463
1996-06-01,E09000002,Barking & Dagenham,23.06600893
1996-07-01,E09000002,Barking & Dagenham,23.00225944
1996-08-01,E09000002,Barking & Dagenham,23.22200002
1996-09-01,E09000002,Barking & Dagenham,23.58008264
1996-10-01,E09000002,Barking & Dagenham,23.87109461
1996-11-01,E09000002,Barking & Dagenham,23.72699558
1996-12-01,E09000002,Barking & Dagenham,24.47106738
1997-01-01,E09000002,Barking & Dagenham,24.74621528
1997-02-01,E09000002,Barking & Dagenham,25.19718997
1997-03-01,E09000002,Barking & Dagenham,24.99419737
1997-04-01,E09000002,Barking & Dagenham,25.11919977
1997-05-01,E09000002,Barking & Dagenham,24.96337411
1997-06-01,E09000002,Barking & Dagenham,25.12231823
1997-07-01,E09000002,Barking & Dagenham,25.29142264
1997-08-01,E09000002,Barking & Dagenham,25.67667752
1997-09-01,E09000002,Barking & Dagenham,25.5856215
1997-10-01,E09000002,Barking & Dagenham,25.99179453
1997-11-01,E09000002,Barking & Dagenham,26.16225059
1997-12-01,E09000002,Barking & Dagenham,26.36657257
1998-01-01,E09000002,Barking & Dagenham,26.1548392
1998-02-01,E09000002,Barking & Dagenham,26.06455188
1998-03-01,E09000002,Barking & Dagenham,26.31364591
1998-04-01,E09000002,Barking & Dagenham,26.89870825
1998-05-01,E09000002,Barking & Dagenham,27.42572875
1998-06-01,E09000002,Barking & Dagenham,27.52892056
1998-07-01,E09000002,Barking & Dagenham,27.45140492
1998-08-01,E09000002,Barking & Dagenham,27.64455258
1998-09-01,E09000002,Barking & Dagenham,27.93885713
1998-10-01,E09000002,Barking & Dagenham,28.17515565
1998-11-01,E09000002,Barking & Dagenham,28.28179307
1998-12-01,E09000002,Barking & Dagenham,28.84877285
1999-01-01,E09000002,Barking & Dagenham,29.32322674
1999-02-01,E09000002,Barking & Dagenham,29.15701466
1999-03-01,E09000002,Barking & Dagenham,28.86719797
1999-04-01,E09000002,Barking & Dagenham,28.89074055
1999-05-01,E09000002,Barking & Dagenham,29.3126282
1999-06-01,E09000002,Barking & Dagenham,29.40161369
1999-07-01,E09000002,Barking & Dagenham,29.50003625
1999-08-01,E09000002,Barking & Dagenham,29.71113859
1999-09-01,E09000002,Barking & Dagenham,29.99185443
1999-10-01,E09000002,Barking & Dagenham,30.15734589
1999-11-01,E09000002,Barking & Dagenham,30.60132886
1999-12-01,E09000002,Barking & Dagenham,31.26830492
2000-01-01,E09000002,Barking & Dagenham,32.2984254
2000-02-01,E09000002,Barking & Dagenham,33.00449388
2000-03-01,E09000002,Barking & Dagenham,33.45459281
2000-04-01,E09000002,Barking & Dagenham,33.53489965
2000-05-01,E09000002,Barking & Dagenham,34.13727524
2000-06-01,E09000002,Barking & Dagenham,34.96128916
2000-07-01,E09000002,Barking & Dagenham,35.83798597
2000-08-01,E09000002,Barking & Dagenham,36.42019449
2000-09-01,E09000002,Barking & Dagenham,37.15213654
2000-10-01,E09000002,Barking & Dagenham,37.48872103
2000-11-01,E09000002,Barking & Dagenham,37.43602676
2000-12-01,E09000002,Barking & Dagenham,37.13646684
2001-01-01,E09000002,Barking & Dagenham,37.41689084
2001-02-01,E09000002,Barking & Dagenham,37.83606832
2001-03-01,E09000002,Barking & Dagenham,38.19594242
2001-04-01,E09000002,Barking & Dagenham,38.15388943
2001-05-01,E09000002,Barking & Dagenham,38.68039585
2001-06-01,E09000002,Barking & Dagenham,39.41129508
2001-07-01,E09000002,Barking & Dagenham,40.52982606
2001-08-01,E09000002,Barking & Dagenham,41.10584618
2001-09-01,E09000002,Barking & Dagenham,42.08202109
2001-10-01,E09000002,Barking & Dagenham,42.52484818
2001-11-01,E09000002,Barking & Dagenham,43.58498217
2001-12-01,E09000002,Barking & Dagenham,43.94596753
2002-01-01,E09000002,Barking & Dagenham,44.85538707
2002-02-01,E09000002,Barking & Dagenham,45.54397506
2002-03-01,E09000002,Barking & Dagenham,46.18210752
2002-04-01,E09000002,Barking & Dagenham,47.20527015
2002-05-01,E09000002,Barking & Dagenham,48.05765656
2002-06-01,E09000002,Barking & Dagenham,49.35459779
2002-07-01,E09000002,Barking & Dagenham,50.88525576
2002-08-01,E09000002,Barking & Dagenham,52.50523881
2002-09-01,E09000002,Barking & Dagenham,53.7695678
2002-10-01,E09000002,Barking & Dagenham,55.86422255
2002-11-01,E09000002,Barking & Dagenham,57.85232568
2002-12-01,E09000002,Barking & Dagenham,59.84879457
2003-01-01,E09000002,Barking & Dagenham,61.23037901
2003-02-01,E09000002,Barking & Dagenham,62.79601605
2003-03-01,E09000002,Barking & Dagenham,64.61878143
2003-04-01,E09000002,Barking & Dagenham,64.61190375
2003-05-01,E09000002,Barking & Dagenham,64.88708039
2003-06-01,E09000002,Barking & Dagenham,64.50533595
2003-07-01,E09000002,Barking & Dagenham,64.62618494
2003-08-01,E09000002,Barking & Dagenham,64.88483469
2003-09-01,E09000002,Barking & Dagenham,64.39169213
2003-10-01,E09000002,Barking & Dagenham,65.94974981
2003-11-01,E09000002,Barking & Dagenham,66.49296428
2003-12-01,E09000002,Barking & Dagenham,68.02418976
2004-01-01,E09000002,Barking & Dagenham,68.21239409
2004-02-01,E09000002,Barking & Dagenham,69.38150678
2004-03-01,E09000002,Barking & Dagenham,69.79184091
2004-04-01,E09000002,Barking & Dagenham,69.98388777
2004-05-01,E09000002,Barking & Dagenham,70.14159144
2004-06-01,E09000002,Barking & Dagenham,71.31841479
2004-07-01,E09000002,Barking & Dagenham,72.3527618
2004-08-01,E09000002,Barking & Dagenham,72.98592881
2004-09-01,E09000002,Barking & Dagenham,73.986138
2004-10-01,E09000002,Barking & Dagenham,74.71338268
2004-11-01,E09000002,Barking & Dagenham,75.05433189
2004-12-01,E09000002,Barking & Dagenham,74.58088238
2005-01-01,E09000002,Barking & Dagenham,74.74166045
2005-02-01,E09000002,Barking & Dagenham,73.7600003
2005-03-01,E09000002,Barking & Dagenham,73.57954921
2005-04-01,E09000002,Barking & Dagenham,73.96301805
2005-05-01,E09000002,Barking & Dagenham,74.52151096
2005-06-01,E09000002,Barking & Dagenham,75.32612633
2005-07-01,E09000002,Barking & Dagenham,73.807176
2005-08-01,E09000002,Barking & Dagenham,74.5218769
2005-09-01,E09000002,Barking & Dagenham,74.1178363
2005-10-01,E09000002,Barking & Dagenham,74.60289337
2005-11-01,E09000002,Barking & Dagenham,73.92872589
2005-12-01,E09000002,Barking & Dagenham,73.90439739
2006-01-01,E09000002,Barking & Dagenham,73.76736711
2006-02-01,E09000002,Barking & Dagenham,74.07817376
2006-03-01,E09000002,Barking & Dagenham,73.61488307
2006-04-01,E09000002,Barking & Dagenham,74.61437281
2006-05-01,E09000002,Barking & Dagenham,75.4524767
2006-06-01,E09000002,Barking & Dagenham,76.79961066
2006-07-01,E09000002,Barking & Dagenham,77.34077975
2006-08-01,E09000002,Barking & Dagenham,77.78297348
2006-09-01,E09000002,Barking & Dagenham,77.36193358
2006-10-01,E09000002,Barking & Dagenham,77.28957592
2006-11-01,E09000002,Barking & Dagenham,77.97430071
2006-12-01,E09000002,Barking & Dagenham,79.19538796
2007-01-01,E09000002,Barking & Dagenham,80.23688614
2007-02-01,E09000002,Barking & Dagenham,80.45194629
2007-03-01,E09000002,Barking & Dagenham,81.3428201
2007-04-01,E09000002,Barking & Dagenham,81.72241297
2007-05-01,E09000002,Barking & Dagenham,82.62291327
2007-06-01,E09000002,Barking & Dagenham,83.37179891
2007-07-01,E09000002,Barking & Dagenham,84.48610506
2007-08-01,E09000002,Barking & Dagenham,85.12606445
2007-09-01,E09000002,Barking & Dagenham,86.43754158
2007-10-01,E09000002,Barking & Dagenham,87.05245949
2007-11-01,E09000002,Barking & Dagenham,87.9733262
2007-12-01,E09000002,Barking & Dagenham,87.45316724
2008-01-01,E09000002,Barking & Dagenham,88.26069808
2008-02-01,E09000002,Barking & Dagenham,88.01684962
2008-03-01,E09000002,Barking & Dagenham,89.17945697
2008-04-01,E09000002,Barking & Dagenham,87.66846768
2008-05-01,E09000002,Barking & Dagenham,87.95990626
2008-06-01,E09000002,Barking & Dagenham,86.6662698
2008-07-01,E09000002,Barking & Dagenham,86.82092424
2008-08-01,E09000002,Barking & Dagenham,85.92708617
2008-09-01,E09000002,Barking & Dagenham,83.90898182
2008-10-01,E09000002,Barking & Dagenham,80.84737722
2008-11-01,E09000002,Barking & Dagenham,79.24303346
2008-12-01,E09000002,Barking & Dagenham,77.12172692
2009-01-01,E09000002,Barking & Dagenham,75.79316265
2009-02-01,E09000002,Barking & Dagenham,73.55783771
2009-03-01,E09000002,Barking & Dagenham,71.25499828
2009-04-01,E09000002,Barking & Dagenham,69.16393896
2009-05-01,E09000002,Barking & Dagenham,67.44798207
2009-06-01,E09000002,Barking & Dagenham,68.24807324
2009-07-01,E09000002,Barking & Dagenham,70.02546619
2009-08-01,E09000002,Barking & Dagenham,71.01017343
2009-09-01,E09000002,Barking & Dagenham,70.80778211
2009-10-01,E09000002,Barking & Dagenham,71.19283348
2009-11-01,E09000002,Barking & Dagenham,71.46457574
2009-12-01,E09000002,Barking & Dagenham,73.10786508
2010-01-01,E09000002,Barking & Dagenham,74.02421917
2010-02-01,E09000002,Barking & Dagenham,74.07755484
2010-03-01,E09000002,Barking & Dagenham,73.99065033
2010-04-01,E09000002,Barking & Dagenham,73.95638399
2010-05-01,E09000002,Barking & Dagenham,74.93186682
2010-06-01,E09000002,Barking & Dagenham,75.95192254
2010-07-01,E09000002,Barking & Dagenham,76.63946797
2010-08-01,E09000002,Barking & Dagenham,77.34637225
2010-09-01,E09000002,Barking & Dagenham,77.36301514
2010-10-01,E09000002,Barking & Dagenham,77.38362376
2010-11-01,E09000002,Barking & Dagenham,76.90721145
2010-12-01,E09000002,Barking & Dagenham,75.65104599
2011-01-01,E09000002,Barking & Dagenham,74.44048571
2011-02-01,E09000002,Barking & Dagenham,73.83283852
2011-03-01,E09000002,Barking & Dagenham,73.4582761
2011-04-01,E09000002,Barking & Dagenham,73.79526149
2011-05-01,E09000002,Barking & Dagenham,73.93255264
2011-06-01,E09000002,Barking & Dagenham,73.75091137
2011-07-01,E09000002,Barking & Dagenham,73.11094947
2011-08-01,E09000002,Barking & Dagenham,74.28401755
2011-09-01,E09000002,Barking & Dagenham,75.82343067
2011-10-01,E09000002,Barking & Dagenham,76.10888193
2011-11-01,E09000002,Barking & Dagenham,74.90647605
2011-12-01,E09000002,Barking & Dagenham,73.89975665
2012-01-01,E09000002,Barking & Dagenham,74.47580682
2012-02-01,E09000002,Barking & Dagenham,74.34321085
2012-03-01,E09000002,Barking & Dagenham,74.72049945
2012-04-01,E09000002,Barking & Dagenham,74.85387591
2012-05-01,E09000002,Barking & Dagenham,75.65904609
2012-06-01,E09000002,Barking & Dagenham,76.36160109
2012-07-01,E09000002,Barking & Dagenham,76.34254478
2012-08-01,E09000002,Barking & Dagenham,75.51215061
2012-09-01,E09000002,Barking & Dagenham,75.11444842
2012-10-01,E09000002,Barking & Dagenham,75.12499978
2012-11-01,E09000002,Barking & Dagenham,75.66133661
2012-12-01,E09000002,Barking & Dagenham,76.25433253
2013-01-01,E09000002,Barking & Dagenham,76.30237894
2013-02-01,E09000002,Barking & Dagenham,77.00305876
2013-03-01,E09000002,Barking & Dagenham,76.9817461
2013-04-01,E09000002,Barking & Dagenham,77.2334222
2013-05-01,E09000002,Barking & Dagenham,77.46404908
2013-06-01,E09000002,Barking & Dagenham,78.45305532
2013-07-01,E09000002,Barking & Dagenham,79.34028119
2013-08-01,E09000002,Barking & Dagenham,78.93867127
2013-09-01,E09000002,Barking & Dagenham,79.41170541
2013-10-01,E09000002,Barking & Dagenham,80.34736377
2013-11-01,E09000002,Barking & Dagenham,82.65988337
2013-12-01,E09000002,Barking & Dagenham,83.20026339
2014-01-01,E09000002,Barking & Dagenham,84.01123644
2014-02-01,E09000002,Barking & Dagenham,84.25879228
2014-03-01,E09000002,Barking & Dagenham,86.28017455
2014-04-01,E09000002,Barking & Dagenham,87.73415991
2014-05-01,E09000002,Barking & Dagenham,89.34441798
2014-06-01,E09000002,Barking & Dagenham,89.98938265
2014-07-01,E09000002,Barking & Dagenham,91.75988459
2014-08-01,E09000002,Barking & Dagenham,93.14031948
2014-09-01,E09000002,Barking & Dagenham,95.61139242
